id,checkid,checkingpeer,p2pcheckstsatus,time
11346,5673,vluann,Success,12:00
11347,5674,dhammer,Start,13:25
11348,5674,dhammer,Success,08:44
11349,5675,demogorg,Start,13:37
11350,5675,demogorg,Failure,23:59
11351,5676,jeanenea,Start,13:37
11352,5676,jeanenea,Success,08:32
11353,5677,mauricio,Start,00:00
11354,5677,mauricio,Failure,19:55
11355,5678,androwba,Start,14:26
11356,5678,androwba,Failure,15:15
11357,5679,necromat,Start,20:32
11358,5679,necromat,Success,16:40
11359,5680,sommerha,Start,04:28
11360,5680,sommerha,Success,12:00
11361,5681,scrimgeo,Start,08:32
11362,5681,scrimgeo,Failure,15:03
11363,5682,bullroag,Start,05:53
11364,5682,bullroag,Success,16:52
11365,5683,umfredra,Start,07:55
11366,5683,umfredra,Success,04:16
11367,5684,symeonro,Start,18:30
11368,5684,symeonro,Failure,03:27
11369,5685,ternesim,Start,15:15
11370,5685,ternesim,Success,14:02
11371,5686,cshara,Start,04:52
11372,5686,cshara,Success,16:04
11373,5687,hjerilyn,Start,18:18
11374,5687,hjerilyn,Failure,15:03
11375,5688,santagam,Start,22:22
11376,5688,santagam,Success,14:14
11377,5689,fbillye,Start,18:54
11378,5689,fbillye,Success,22:10
11379,5690,mollosev,Start,13:37
11380,5690,mollosev,Failure,17:41
11381,5691,cgreenbe,Start,15:15
11382,5691,cgreenbe,Success,22:10
11383,5692,twilber,Start,01:37
11384,5692,twilber,Failure,19:31
11385,5693,kwukong,Start,08:20
11386,5693,kwukong,Success,16:28
11387,5694,noisejaq,Start,02:14
11388,5694,noisejaq,Failure,09:33
11389,5695,hatchesn,Start,03:27
11390,5695,hatchesn,Failure,03:51
11391,5696,hcarolee,Start,08:20
11392,5696,hcarolee,Success,12:36
11393,5697,mitzifra,Start,05:17
11394,5697,mitzifra,Success,16:52
11395,5698,mavissig,Start,17:29
11396,5698,mavissig,Failure,11:47
11397,5699,limesbra,Start,22:46
11398,5699,limesbra,Failure,19:43
11399,5700,adough,Start,06:30
11400,5700,adough,Success,20:44
11401,5701,salenasa,Start,17:53
11402,5701,salenasa,Success,02:02
11403,5702,hcarolee,Start,18:54
11404,5702,hcarolee,Failure,01:01
11405,5703,daniawen,Start,18:54
11406,5703,daniawen,Failure,09:45
11407,5704,boostery,Start,04:40
11408,5704,boostery,Success,16:28
11409,5705,duurmopa,Start,18:54
11410,5705,duurmopa,Success,20:32
11411,5706,ccassell,Start,11:11
11412,5706,ccassell,Failure,07:07
11413,5707,e.bogachuk,Start,00:00
11414,5707,e.bogachuk,Success,12:24
11415,5708,barbiesa,Start,07:43
11416,5708,barbiesa,Failure,21:57
11417,5709,hatchesn,Start,02:50
11418,5709,hatchesn,Success,08:08
11419,5710,androwba,Start,20:08
11420,5710,androwba,Success,02:02
11421,5711,littleca,Start,03:39
11422,5711,littleca,Failure,01:01
11423,5712,yolandep,Start,11:59
11424,5712,yolandep,Success,04:52
11425,5713,waresher,Start,22:22
11426,5713,waresher,Success,08:20
11427,5714,gojirift,Start,08:32
11428,5714,gojirift,Success,20:08
11429,5715,corrietr,Start,05:53
11430,5715,corrietr,Success,14:02
11431,5716,morrigen,Start,19:31
11432,5716,morrigen,Success,08:08
11433,5717,Andrew,Start,07:31
11434,5717,Andrew,Success,04:04
11435,5718,tortilla,Start,10:10
11436,5718,tortilla,Success,02:02
11437,5719,luanarau,Start,10:34
11438,5719,luanarau,Success,00:12
11439,5720,mordnore,Start,16:40
11440,5720,mordnore,Success,12:24
11441,5721,malenaro,Start,03:27
11442,5721,malenaro,Failure,23:59
11443,5722,barnards,Start,04:04
11444,5722,barnards,Success,10:10
11445,5723,tblitzcr,Start,15:03
11446,5723,tblitzcr,Failure,23:47
11447,5724,kerenhor,Start,20:08
11448,5724,kerenhor,Success,08:20
11449,5725,judgejal,Start,07:31
11450,5725,judgejal,Failure,07:19
11451,5726,bainesme,Start,02:38
11452,5726,bainesme,Success,08:44
11453,5727,telvina,Start,08:32
11454,5727,telvina,Failure,21:57
11455,5728,norridge,Start,04:04
11456,5728,norridge,Success,06:42
11457,5729,alishian,Start,02:14
11458,5729,alishian,Failure,11:35
11459,5730,adough,Start,10:34
11460,5730,adough,Success,04:28
11461,5731,mauricio,Start,01:25
11462,5731,mauricio,Failure,21:33
11463,5732,ccassell,Start,09:21
11464,5732,ccassell,Failure,21:45
11465,5733,roddstat,Start,18:18
11466,5733,roddstat,Failure,21:09
11467,5734,santagam,Start,16:16
11468,5734,santagam,Success,20:08
11469,5735,hamishcl,Start,18:18
11470,5735,hamishcl,Failure,03:15
11471,5736,seftonca,Start,21:21
11472,5736,seftonca,Success,08:08
11473,5737,janissca,Start,16:52
11474,5737,janissca,Failure,19:31
11475,5738,vluann,Start,03:03
11476,5738,vluann,Failure,17:05
11477,5739,literall,Start,20:32
11478,5739,literall,Failure,15:15
11479,5740,kcresswe,Start,22:58
11480,5740,kcresswe,Success,14:38
11481,5741,papawfen,Start,13:01
11482,5741,papawfen,Failure,15:15
11483,5742,paulinac,Start,16:04
11484,5742,paulinac,Failure,03:03
11485,5743,hhullen,Start,02:26
11486,5743,hhullen,Failure,05:53
11487,5744,norridge,Start,10:46
11488,5744,norridge,Failure,13:01
11489,5745,nwiley,Start,01:25
11490,5745,nwiley,Failure,09:21
11491,5746,biodiese,Start,11:47
11492,5746,biodiese,Failure,05:29
11493,5747,nerissas,Start,14:02
11494,5747,nerissas,Failure,07:19
11495,5748,tprobius,Start,06:06
11496,5748,tprobius,Success,06:30
11497,5749,rleonard,Start,14:26
11498,5749,rleonard,Failure,11:47
11499,5750,richesea,Start,00:48
11500,5750,richesea,Success,20:32
11501,5751,sshunpik,Start,00:00
11502,5751,sshunpik,Failure,13:49
11503,5752,malenaro,Start,13:01
11504,5752,malenaro,Success,08:20
11505,5753,emelinel,Start,14:26
11506,5753,emelinel,Success,20:20
11507,5754,kathyhan,Start,17:17
11508,5754,kathyhan,Failure,15:03
11509,5755,literall,Start,12:12
11510,5755,literall,Failure,07:19
11511,5756,dotharer,Start,02:38
11512,5756,dotharer,Success,20:44
11513,5757,dotharer,Start,23:47
11514,5757,dotharer,Failure,23:23
11515,5758,alishian,Start,04:40
11516,5758,alishian,Failure,11:23
11517,5759,hanalesh,Start,04:40
11518,5759,hanalesh,Failure,23:11
11519,5760,rorgeelp,Start,09:57
11520,5760,rorgeelp,Failure,03:51
11521,5761,julietah,Start,16:40
11522,5761,julietah,Success,22:34
11523,5762,chmackey,Start,18:54
11524,5762,chmackey,Success,08:08
11525,5763,perrosde,Start,18:18
11526,5763,perrosde,Success,20:56
11527,5764,jeanenea,Start,12:00
11528,5764,jeanenea,Success,18:30
11529,5765,aemmafre,Start,07:07
11530,5765,aemmafre,Success,14:26
11531,5766,symeonro,Start,05:29
11532,5766,symeonro,Failure,23:35
11533,5767,mashagwi,Start,19:07
11534,5767,mashagwi,Failure,21:45
11535,5768,minellaa,Start,04:40
11536,5768,minellaa,Failure,13:01
11537,5769,Bulenko,Start,00:12
11538,5769,Bulenko,Success,18:30
11539,5770,princess,Start,16:04
11540,5770,princess,Failure,19:19
11541,5771,yukojuan,Start,00:12
11542,5771,yukojuan,Success,16:40
11543,5772,adrienne,Start,05:41
11544,5772,adrienne,Success,12:12
11545,5773,yukojuan,Start,18:18
11546,5773,yukojuan,Success,06:30
11547,5774,hlowell,Start,21:21
11548,5774,hlowell,Success,16:40
11549,5775,cornmeal,Start,13:01
11550,5775,cornmeal,Success,06:06
11551,5776,roscoesu,Start,17:17
11552,5776,roscoesu,Success,06:42
11553,5777,takemiym,Start,10:46
11554,5777,takemiym,Success,04:04
11555,5778,myrlemal,Start,09:33
11556,5778,myrlemal,Failure,03:39
11557,5779,sgoldenf,Start,17:05
11558,5779,sgoldenf,Success,08:20
11559,5780,nicolsha,Start,16:16
11560,5780,nicolsha,Success,18:18
11561,5781,lavender,Start,18:06
11562,5781,lavender,Success,10:46
11563,5782,supertha,Start,18:18
11564,5782,supertha,Success,06:54
11565,5783,estaedmo,Start,10:46
11566,5783,estaedmo,Failure,19:55
11567,5784,hlowell,Start,13:01
11568,5784,hlowell,Success,00:36
11569,5785,horacene,Start,00:00
11570,5785,horacene,Success,06:42
11571,5786,rosieamb,Start,20:56
11572,5786,rosieamb,Failure,17:29
11573,5787,julietah,Start,23:59
11574,5787,julietah,Success,02:14
11575,5788,diabloan,Start,18:30
11576,5788,diabloan,Success,16:40
11577,5789,seftonca,Start,20:32
11578,5789,seftonca,Success,10:34
11579,5790,diabloan,Start,11:35
11580,5790,diabloan,Failure,11:35
11581,5791,joellebo,Start,18:42
11582,5791,joellebo,Success,06:42
11583,5792,genesiss,Start,17:29
11584,5792,genesiss,Failure,11:23
11585,5793,neugene,Start,14:02
11586,5793,neugene,Success,02:26
11587,5794,literall,Start,04:28
11588,5794,literall,Failure,09:45
11589,5795,janissca,Start,12:36
11590,5795,janissca,Failure,03:27
11591,5796,jorgedom,Start,06:42
11592,5796,jorgedom,Failure,21:09
11593,5797,dotharer,Start,20:32
11594,5797,dotharer,Success,06:54
11595,5798,myeshask,Start,08:32
11596,5798,myeshask,Success,12:48
11597,5799,bromanyt,Start,06:06
11598,5799,bromanyt,Failure,23:11
11599,5800,cmerlyn,Start,02:14
11600,5800,cmerlyn,Failure,23:35
11601,5801,rinkodaw,Start,02:14
11602,5801,rinkodaw,Success,06:30
11603,5802,santagam,Start,20:20
11604,5802,santagam,Success,20:32
11605,5803,nerissas,Start,17:41
11606,5803,nerissas,Failure,17:17
11607,5804,chiquita,Start,00:24
11608,5804,chiquita,Success,20:56
11609,5805,cornmeal,Start,09:09
11610,5805,cornmeal,Failure,07:19
11611,5806,necromat,Start,19:31
11612,5806,necromat,Success,04:16
11613,5807,hjerilyn,Start,18:30
11614,5807,hjerilyn,Success,22:46
11615,5808,judgejal,Start,20:44
11616,5808,judgejal,Success,00:12
11617,5809,jdoomfis,Start,06:30
11618,5809,jdoomfis,Success,10:58
11619,5810,hanalesh,Start,14:26
11620,5810,hanalesh,Failure,07:07
11621,5811,chiquita,Start,00:48
11622,5811,chiquita,Success,08:44
11623,5812,sgoldenf,Start,11:47
11624,5812,sgoldenf,Success,10:46
11625,5813,daniawen,Start,18:18
11626,5813,daniawen,Failure,11:47
11627,5814,Yuriy,Start,19:31
11628,5814,Yuriy,Success,22:22
11629,5815,Yuriy,Start,16:40
11630,5815,Yuriy,Success,14:02
11631,5816,macygabr,Start,18:06
11632,5816,macygabr,Success,16:16
11633,5817,werewolf,Start,12:00
11634,5817,werewolf,Success,04:04
11635,5818,abbeyrus,Start,06:18
11636,5818,abbeyrus,Success,04:28
11637,5819,tblitzcr,Start,10:22
11638,5819,tblitzcr,Success,16:04
11639,5820,hatchesn,Start,00:48
11640,5820,hatchesn,Success,04:04
11641,5821,aedie,Start,09:33
11642,5821,aedie,Success,14:14
11643,5822,sensordo,Start,17:41
11644,5822,sensordo,Success,10:46
11645,5823,neugene,Start,23:11
11646,5823,neugene,Failure,11:35
11647,5824,roggosce,Start,20:08
11648,5824,roggosce,Failure,15:51
11649,5825,bromanyt,Start,10:34
11650,5825,bromanyt,Failure,01:37
11651,5826,Bulenko,Start,10:58
11652,5826,Bulenko,Success,04:28
11653,5827,kathyhan,Start,13:25
11654,5827,kathyhan,Success,10:46
11655,5828,willylyd,Start,19:19
11656,5828,willylyd,Success,10:58
11657,5829,cmerlyn,Start,14:14
11658,5829,cmerlyn,Success,06:06
11659,5830,genesiss,Start,00:12
11660,5830,genesiss,Failure,23:35
11661,5831,umfredir,Start,15:15
11662,5831,umfredir,Success,06:06
11663,5832,adinamar,Start,21:45
11664,5832,adinamar,Failure,03:27
11665,5833,hatchesn,Start,01:49
11666,5833,hatchesn,Success,02:14
11667,5834,daniawen,Start,01:49
11668,5834,daniawen,Success,22:22
11669,5835,willylyd,Start,19:07
11670,5835,willylyd,Failure,21:57
11671,5836,yolandep,Start,07:07
11672,5836,yolandep,Success,18:06
11673,5837,starfigd,Start,15:15
11674,5837,starfigd,Success,16:28
11675,5838,molliekh,Start,18:18
11676,5838,molliekh,Failure,03:51
11677,5839,ajhin,Start,07:07
11678,5839,ajhin,Failure,09:45
11679,5840,tandrasc,Start,09:57
11680,5840,tandrasc,Failure,21:21
11681,5841,coratant,Start,05:17
11682,5841,coratant,Success,10:22
11683,5842,waresher,Start,17:41
11684,5842,waresher,Failure,21:57
11685,5843,kcresswe,Start,01:13
11686,5843,kcresswe,Success,18:54
11687,5844,Andrew,Start,19:19
11688,5844,Andrew,Failure,05:41
11689,5845,machrist,Start,15:03
11690,5845,machrist,Failure,17:29
11691,5846,mistidem,Start,19:43
11692,5846,mistidem,Failure,03:51
11693,5847,barnards,Start,01:49
11694,5847,barnards,Failure,19:43
11695,5848,sommerha,Start,17:29
11696,5848,sommerha,Failure,19:43
11697,5849,rdontos,Start,17:17
11698,5849,rdontos,Success,16:28
11699,5850,ninetale,Start,01:49
11700,5850,ninetale,Failure,15:27
11701,5851,drahardo,Start,12:24
11702,5851,drahardo,Success,18:18
11703,5852,gwakame,Start,18:54
11704,5852,gwakame,Failure,19:07
11705,5853,morrigen,Start,01:25
11706,5853,morrigen,Failure,03:51
11707,5854,meghanki,Start,23:35
11708,5854,meghanki,Failure,05:53
11709,5855,ronniele,Start,09:45
11710,5855,ronniele,Success,02:26
11711,5856,nollarey,Start,14:38
11712,5856,nollarey,Success,10:10
11713,5857,harrietb,Start,12:24
11714,5857,harrietb,Failure,11:35
11715,5858,mollosev,Start,15:39
11716,5858,mollosev,Failure,09:09
11717,5859,mauricio,Start,08:32
11718,5859,mauricio,Success,08:20
11719,5860,bainesme,Start,12:12
11720,5860,bainesme,Success,04:28
11721,5861,kleinerb,Start,09:45
11722,5861,kleinerb,Success,22:34
11723,5862,jgerrick,Start,19:07
11724,5862,jgerrick,Failure,05:41
11725,5863,chiquita,Start,07:43
11726,5863,chiquita,Success,08:20
11727,5864,tinydook,Start,07:55
11728,5864,tinydook,Failure,15:15
11729,5865,professo,Start,13:01
11730,5865,professo,Failure,07:55
11731,5866,takemiym,Start,04:52
11732,5866,takemiym,Failure,13:25
11733,5867,cathleeb,Start,23:23
11734,5867,cathleeb,Success,16:40
11735,5868,harmluci,Start,20:08
11736,5868,harmluci,Failure,17:41
11737,5869,ghumbleb,Start,13:37
11738,5869,ghumbleb,Success,06:30
11739,5870,lsloey,Start,17:29
11740,5870,lsloey,Success,04:40
11741,5871,rebeccaa,Start,11:47
11742,5871,rebeccaa,Failure,01:37
11743,5872,vanesabo,Start,01:13
11744,5872,vanesabo,Success,12:12
11745,5873,camumu,Start,17:17
11746,5873,camumu,Success,18:42
11747,5874,nwiley,Start,07:19
11748,5874,nwiley,Success,02:26
11749,5875,alishian,Start,22:22
11750,5875,alishian,Success,10:46
11751,5876,englishk,Start,17:41
11752,5876,englishk,Failure,23:23
11753,5877,gwakame,Start,11:47
11754,5877,gwakame,Failure,05:53
11755,5878,dogletho,Start,17:53
11756,5878,dogletho,Failure,23:23
11757,5879,hspeaker,Start,13:01
11758,5879,hspeaker,Failure,11:47
11759,5880,rebeccaa,Start,21:33
11760,5880,rebeccaa,Failure,05:17
11761,5881,rleonard,Start,13:13
11762,5881,rleonard,Success,04:16
11763,5882,kwukong,Start,12:48
11764,5882,kwukong,Success,22:46
11765,5883,erikurfo,Start,12:12
11766,5883,erikurfo,Failure,07:31
11767,5884,meghanki,Start,10:58
11768,5884,meghanki,Success,22:58
11769,5885,roddstat,Start,14:26
11770,5885,roddstat,Failure,07:07
11771,5886,staunton,Start,15:15
11772,5886,staunton,Success,00:00
11773,5887,nicolsha,Start,04:28
11774,5887,nicolsha,Success,10:10
11775,5888,santagam,Start,20:20
11776,5888,santagam,Failure,03:39
11777,5889,jdoomfis,Start,11:23
11778,5889,jdoomfis,Failure,19:31
11779,5890,estaedmo,Start,17:29
11780,5890,estaedmo,Success,12:24
11781,5891,yolandep,Start,19:43
11782,5891,yolandep,Success,18:18
11783,5892,capacitg,Start,05:53
11784,5892,capacitg,Failure,01:49
11785,5893,mistidem,Start,00:24
11786,5893,mistidem,Success,06:06
11787,5894,llynelle,Start,22:22
11788,5894,llynelle,Failure,03:15
11789,5895,telvina,Start,06:30
11790,5895,telvina,Success,06:18
11791,5896,literall,Start,01:37
11792,5896,literall,Success,22:22
11793,5897,harrietb,Start,17:05
11794,5897,harrietb,Success,04:16
11795,5898,rleonard,Start,12:12
11796,5898,rleonard,Success,18:18
11797,5899,loriross,Start,02:26
11798,5899,loriross,Failure,05:29
11799,5900,erikurfo,Start,16:52
11800,5900,erikurfo,Success,10:58
11801,5901,dtammie,Start,06:18
11802,5901,dtammie,Failure,15:03
11803,5902,rebeccaa,Start,20:20
11804,5902,rebeccaa,Failure,07:43
11805,5903,zasterte,Start,08:32
11806,5903,zasterte,Success,12:00
11807,5904,ronniele,Start,11:59
11808,5904,ronniele,Failure,05:17
11809,5905,rosieamb,Start,21:09
11810,5905,rosieamb,Success,14:02
11811,5906,necromat,Start,10:46
11812,5906,necromat,Success,06:30
11813,5907,vluann,Start,10:22
11814,5907,vluann,Failure,13:37
11815,5908,daniawen,Start,21:57
11816,5908,daniawen,Success,06:42
11817,5909,staunton,Start,08:32
11818,5909,staunton,Failure,09:21
11819,5910,windhelg,Start,15:15
11820,5910,windhelg,Failure,09:09
11821,5911,guitarso,Start,11:23
11822,5911,guitarso,Failure,03:39
11823,5912,wmicha,Start,04:52
11824,5912,wmicha,Success,00:48
11825,5913,aethando,Start,18:42
11826,5913,aethando,Failure,07:55
11827,5914,dtammie,Start,12:48
11828,5914,dtammie,Success,04:28
11829,5915,gtoraq,Start,12:48
11830,5915,gtoraq,Failure,07:31
11831,5916,golemtam,Start,07:43
11832,5916,golemtam,Failure,19:31
11833,5917,julietah,Start,10:22
11834,5917,julietah,Failure,23:59
11835,5918,knikia,Start,02:50
11836,5918,knikia,Failure,05:29
11837,5919,harrietb,Start,01:13
11838,5919,harrietb,Failure,13:13
11839,5920,literall,Start,01:25
11840,5920,literall,Success,22:22
11841,5921,barbiesa,Start,06:42
11842,5921,barbiesa,Failure,15:51
11843,5922,capacitg,Start,00:36
11844,5922,capacitg,Failure,09:33
11845,5923,maryanna,Start,02:14
11846,5923,maryanna,Success,00:12
11847,5924,dtammie,Start,11:47
11848,5924,dtammie,Success,00:12
11849,5925,perrosde,Start,04:40
11850,5925,perrosde,Success,12:24
11851,5926,hhullen,Start,16:04
11852,5926,hhullen,Success,10:34
11853,5927,guitarso,Start,04:16
11854,5927,guitarso,Failure,09:45
11855,5928,neugene,Start,21:21
11856,5928,neugene,Success,06:42
11857,5929,richesea,Start,23:23
11858,5929,richesea,Failure,01:01
11859,5930,wmicha,Start,23:23
11860,5930,wmicha,Success,16:40
11861,5931,rosmertt,Start,19:55
11862,5931,rosmertt,Success,14:02
11863,5932,zasterte,Start,01:37
11864,5932,zasterte,Success,18:30
11865,5933,mauricio,Start,08:56
11866,5933,mauricio,Failure,05:53
11867,5934,cshara,Start,02:02
11868,5934,cshara,Failure,01:13
11869,5935,erikurfo,Start,15:15
11870,5935,erikurfo,Success,22:58
11871,5936,gylbertk,Start,14:26
11872,5936,gylbertk,Failure,15:15
11873,5937,irobin,Start,17:17
11874,5937,irobin,Failure,05:41
11875,5938,mzoraida,Start,06:06
11876,5938,mzoraida,Failure,07:19
11877,5939,hamishcl,Start,02:02
11878,5939,hamishcl,Success,16:52
11879,5940,chiquita,Start,07:43
11880,5940,chiquita,Failure,09:09
11881,5941,sshunpik,Start,19:55
11882,5941,sshunpik,Success,20:20
11883,5942,boostery,Start,17:29
11884,5942,boostery,Success,16:28
11885,5943,gojirift,Start,18:06
11886,5943,gojirift,Failure,23:23
11887,5944,sshunpik,Start,17:29
11888,5944,sshunpik,Failure,15:03
11889,5945,golemtam,Start,16:40
11890,5945,golemtam,Failure,11:59
11891,5946,dotharer,Start,02:14
11892,5946,dotharer,Success,18:06
11893,5947,necromat,Start,00:12
11894,5947,necromat,Success,08:08
11895,5948,stewartn,Start,07:19
11896,5948,stewartn,Success,06:54
11897,5949,werewolf,Start,16:28
11898,5949,werewolf,Failure,19:07
11899,5950,mitzifra,Start,12:00
11900,5950,mitzifra,Failure,21:57
11901,5951,hcarolee,Start,23:23
11902,5951,hcarolee,Success,00:24
11903,5952,coriande,Start,10:10
11904,5952,coriande,Success,12:12
11905,5953,rosieamb,Start,15:15
11906,5953,rosieamb,Failure,19:31
11907,5954,horacene,Start,21:21
11908,5954,horacene,Failure,03:03
11909,5955,lavender,Start,22:22
11910,5955,lavender,Success,14:14
11911,5956,janissca,Start,11:23
11912,5956,janissca,Failure,19:43
11913,5957,e.bogachuk,Start,20:20
11914,5957,e.bogachuk,Success,22:46
11915,5958,cmerlyn,Start,20:44
11916,5958,cmerlyn,Failure,21:45
11917,5959,yolandep,Start,17:29
11918,5959,yolandep,Failure,05:05
11919,5960,rdontos,Start,10:34
11920,5960,rdontos,Success,10:58
11921,5961,Yuriy,Start,16:28
11922,5961,Yuriy,Success,20:08
11923,5962,gojirift,Start,03:15
11924,5962,gojirift,Success,02:02
11925,5963,sharkjos,Start,00:36
11926,5963,sharkjos,Success,00:48
11927,5964,rdontos,Start,19:19
11928,5964,rdontos,Success,02:38
11929,5965,hspeaker,Start,07:43
11930,5965,hspeaker,Success,14:02
11931,5966,tandrasc,Start,08:56
11932,5966,tandrasc,Success,14:50
11933,5967,lavender,Start,16:40
11934,5967,lavender,Failure,13:25
11935,5968,erikursi,Start,10:58
11936,5968,erikursi,Failure,07:43
11937,5969,dtammie,Start,06:06
11938,5969,dtammie,Failure,21:21
11939,5970,harmluci,Start,18:42
11940,5970,harmluci,Success,10:58
11941,5971,sshunpik,Start,00:24
11942,5971,sshunpik,Failure,09:57
11943,5972,dtammie,Start,19:55
11944,5972,dtammie,Success,16:28
11945,5973,alishian,Start,09:21
11946,5973,alishian,Failure,15:39
11947,5974,horacene,Start,23:11
11948,5974,horacene,Failure,03:15
11949,5975,maryanna,Start,01:37
11950,5975,maryanna,Failure,23:35
11951,5976,nollarey,Start,19:31
11952,5976,nollarey,Success,22:46
11953,5977,roddstat,Start,05:41
11954,5977,roddstat,Success,06:42
11955,5978,hjerilyn,Start,15:15
11956,5978,hjerilyn,Success,22:46
11957,5979,hhullen,Start,05:05
