id,checkid,vertercheckstatus,time
13836,6918,Failure,15:03
13837,6919,Start,00:00
13838,6919,Failure,07:31
13839,6920,Start,10:58
13840,6920,Failure,17:29
13841,6921,Start,11:11
13842,6921,Success,10:10
13843,6922,Start,01:37
13844,6922,Failure,21:21
13845,6923,Start,07:07
13846,6923,Success,16:16
13847,6924,Start,22:46
13848,6924,Success,16:40
13849,6925,Start,08:56
13850,6925,Failure,03:39
13851,6926,Start,10:22
13852,6926,Failure,13:01
13853,6927,Start,20:56
13854,6927,Success,06:42
13855,6928,Start,00:48
13856,6928,Success,08:20
13857,6929,Start,11:11
13858,6929,Success,22:22
13859,6930,Start,15:39
13860,6930,Success,22:58
13861,6931,Start,04:52
13862,6931,Success,20:20
13863,6932,Start,09:57
13864,6932,Failure,05:17
13865,6933,Start,10:34
13866,6933,Failure,19:43
13867,6934,Start,13:37
13868,6934,Success,12:00
13869,6935,Start,07:43
13870,6935,Success,14:50
13871,6936,Start,15:15
13872,6936,Success,04:04
13873,6937,Start,14:50
13874,6937,Success,16:16
13875,6938,Start,19:19
13876,6938,Failure,19:19
13877,6939,Start,14:02
13878,6939,Failure,13:37
13879,6940,Start,22:22
13880,6940,Failure,09:09
13881,6941,Start,18:06
13882,6941,Success,14:38
13883,6942,Start,09:21
13884,6942,Success,18:06
13885,6943,Start,16:52
13886,6943,Failure,13:13
13887,6944,Start,13:25
13888,6944,Failure,23:47
13889,6945,Start,06:06
13890,6945,Failure,03:03
13891,6946,Start,19:31
13892,6946,Success,14:26
13893,6947,Start,07:07
13894,6947,Failure,23:59
13895,6948,Start,12:00
13896,6948,Failure,15:39
13897,6949,Start,09:45
13898,6949,Success,16:52
13899,6950,Start,00:24
13900,6950,Success,16:16
13901,6951,Start,14:50
13902,6951,Success,00:12
13903,6952,Start,21:57
13904,6952,Success,14:50
13905,6953,Start,03:03
13906,6953,Failure,13:25
13907,6954,Start,13:01
13908,6954,Failure,19:55
13909,6955,Start,19:43
13910,6955,Failure,15:15
13911,6956,Start,15:03
13912,6956,Failure,17:53
13913,6957,Start,08:08
13914,6957,Success,20:44
13915,6958,Start,06:30
13916,6958,Failure,19:43
13917,6959,Start,04:04
13918,6959,Success,16:52
13919,6960,Start,05:29
13920,6960,Success,04:52
13921,6961,Start,22:34
13922,6961,Success,16:16
13923,6962,Start,16:04
13924,6962,Success,14:02
13925,6963,Start,15:03
13926,6963,Failure,05:29
13927,6964,Start,14:26
13928,6964,Failure,05:17
13929,6965,Start,03:27
13930,6965,Success,12:12
13931,6966,Start,03:15
13932,6966,Failure,21:21
13933,6967,Start,06:30
13934,6967,Success,02:02
13935,6968,Start,03:15
13936,6968,Success,20:20
13937,6969,Start,02:38
13938,6969,Success,14:38
13939,6970,Start,12:12
13940,6970,Success,08:20
13941,6971,Start,10:46
13942,6971,Success,20:08
13943,6972,Start,19:07
13944,6972,Success,16:04
13945,6973,Start,18:18
13946,6973,Failure,13:13
13947,6974,Start,22:46
13948,6974,Success,14:50
13949,6975,Start,00:24
13950,6975,Success,06:18
13951,6976,Start,06:18
13952,6976,Failure,15:39
13953,6977,Start,04:16
13954,6977,Failure,05:17
13955,6978,Start,17:41
13956,6978,Failure,09:09
13957,6979,Start,01:49
13958,6979,Failure,15:51
13959,6980,Start,22:46
13960,6980,Success,10:58
13961,6981,Start,14:14
13962,6981,Failure,05:05
13963,6982,Start,21:33
13964,6982,Failure,17:17
13965,6983,Start,11:23
13966,6983,Success,16:16
13967,6984,Start,12:00
13968,6984,Failure,03:51
13969,6985,Start,18:54
13970,6985,Success,04:40
13971,6986,Start,07:19
13972,6986,Failure,21:33
13973,6987,Start,08:44
13974,6987,Failure,07:43
13975,6988,Start,23:23
13976,6988,Failure,05:17
13977,6989,Start,09:45
13978,6989,Success,22:58
13979,6990,Start,23:59
13980,6990,Success,08:44
13981,6991,Start,04:16
13982,6991,Success,02:26
13983,6992,Start,21:45
13984,6992,Success,04:52
13985,6993,Start,19:31
13986,6993,Success,14:38
13987,6994,Start,01:37
13988,6994,Failure,23:11
13989,6995,Start,09:57
13990,6995,Success,20:56
13991,6996,Start,23:59
13992,6996,Success,08:56
13993,6997,Start,01:01
13994,6997,Success,16:52
13995,6998,Start,19:55
13996,6998,Success,18:42
13997,6999,Start,16:04
13998,6999,Success,20:32
13999,7000,Start,07:55
14000,7000,Success,04:52
14001,7001,Start,06:54
14002,7001,Failure,01:49
14003,7002,Start,06:30
14004,7002,Failure,01:01
14005,7003,Start,17:05
14006,7003,Success,00:36
14007,7004,Start,00:12
14008,7004,Success,18:30
14009,7005,Start,04:28
14010,7005,Success,02:02
14011,7006,Start,03:03
14012,7006,Failure,01:49
14013,7007,Start,00:48
14014,7007,Failure,11:59
14015,7008,Start,16:04
14016,7008,Success,02:02
14017,7009,Start,17:29
14018,7009,Failure,21:57
14019,7010,Start,01:37
14020,7010,Success,08:20
14021,7011,Start,22:34
14022,7011,Failure,05:41
14023,7012,Start,08:32
14024,7012,Success,06:42
14025,7013,Start,08:44
14026,7013,Failure,23:23
14027,7014,Start,23:11
14028,7014,Success,18:18
14029,7015,Start,17:29
14030,7015,Failure,03:15
14031,7016,Start,15:03
14032,7016,Success,10:46
14033,7017,Start,00:24
14034,7017,Failure,19:31
14035,7018,Start,00:24
14036,7018,Failure,19:55
14037,7019,Start,14:02
14038,7019,Success,14:50
14039,7020,Start,21:57
14040,7020,Success,06:54
14041,7021,Start,01:13
14042,7021,Success,02:26
14043,7022,Start,10:10
14044,7022,Success,10:34
14045,7023,Start,00:12
14046,7023,Success,02:26
14047,7024,Start,17:29
14048,7024,Failure,11:47
14049,7025,Start,21:09
14050,7025,Failure,09:45
14051,7026,Start,11:11
14052,7026,Success,22:46
14053,7027,Start,21:21
14054,7027,Success,06:18
14055,7028,Start,23:11
14056,7028,Success,14:50
14057,7029,Start,22:22
14058,7029,Success,20:44
14059,7030,Start,12:36
14060,7030,Failure,15:03
14061,7031,Start,11:23
14062,7031,Failure,05:05
14063,7032,Start,07:55
14064,7032,Success,08:20
14065,7033,Start,22:34
14066,7033,Failure,15:27
14067,7034,Start,13:01
14068,7034,Failure,09:57
14069,7035,Start,22:46
14070,7035,Success,16:40
14071,7036,Start,17:05
14072,7036,Failure,15:15
14073,7037,Start,20:44
14074,7037,Failure,03:51
14075,7038,Start,18:06
14076,7038,Failure,19:19
14077,7039,Start,21:33
14078,7039,Success,20:32
14079,7040,Start,02:38
14080,7040,Failure,03:39
14081,7041,Start,00:12
14082,7041,Failure,03:51
14083,7042,Start,22:58
14084,7042,Success,22:22
14085,7043,Start,12:48
14086,7043,Failure,09:09
14087,7044,Start,09:45
14088,7044,Failure,09:09
14089,7045,Start,08:32
14090,7045,Failure,03:51
14091,7046,Start,02:50
14092,7046,Success,06:06
14093,7047,Start,14:14
14094,7047,Success,14:14
14095,7048,Start,12:00
14096,7048,Failure,05:53
14097,7049,Start,10:46
14098,7049,Failure,05:53
14099,7050,Start,23:59
14100,7050,Failure,11:35
14101,7051,Start,09:09
14102,7051,Failure,07:19
14103,7052,Start,22:22
14104,7052,Success,18:30
14105,7053,Start,03:27
14106,7053,Failure,07:55
14107,7054,Start,14:50
14108,7054,Failure,07:31
14109,7055,Start,18:42
14110,7055,Failure,15:39
14111,7056,Start,23:35
14112,7056,Success,02:02
14113,7057,Start,09:21
14114,7057,Success,04:28
14115,7058,Start,15:27
14116,7058,Success,22:22
14117,7059,Start,16:16
14118,7059,Failure,13:13
14119,7060,Start,10:58
14120,7060,Success,10:10
14121,7061,Start,05:05
14122,7061,Failure,11:35
14123,7062,Start,22:46
14124,7062,Failure,13:37
14125,7063,Start,01:13
14126,7063,Success,14:14
14127,7064,Start,02:14
14128,7064,Failure,01:25
14129,7065,Start,20:44
14130,7065,Success,08:32
14131,7066,Start,10:22
14132,7066,Success,20:56
14133,7067,Start,20:44
14134,7067,Success,00:48
14135,7068,Start,00:48
14136,7068,Failure,17:53
14137,7069,Start,19:19
14138,7069,Failure,11:23
14139,7070,Start,18:30
14140,7070,Failure,13:01
14141,7071,Start,12:36
14142,7071,Success,10:22
14143,7072,Start,13:49
14144,7072,Success,10:34
14145,7073,Start,19:19
14146,7073,Failure,17:05
14147,7074,Start,18:06
14148,7074,Success,02:14
14149,7075,Start,14:14
14150,7075,Success,06:18
14151,7076,Start,13:01
14152,7076,Failure,05:29
14153,7077,Start,06:30
14154,7077,Success,16:40
14155,7078,Start,14:26
14156,7078,Success,04:40
14157,7079,Start,00:48
14158,7079,Failure,07:31
14159,7080,Start,00:00
14160,7080,Failure,01:49
14161,7081,Start,19:31
14162,7081,Failure,07:55
14163,7082,Start,10:46
14164,7082,Success,10:58
14165,7083,Start,14:50
14166,7083,Success,22:58
14167,7084,Start,19:07
14168,7084,Success,02:02
14169,7085,Start,07:19
14170,7085,Failure,19:55
14171,7086,Start,07:31
14172,7086,Success,02:50
14173,7087,Start,23:47
14174,7087,Success,10:10
14175,7088,Start,19:19
14176,7088,Success,10:22
14177,7089,Start,08:08
14178,7089,Success,18:30
14179,7090,Start,21:33
14180,7090,Success,04:28
14181,7091,Start,11:23
14182,7091,Failure,21:21
14183,7092,Start,18:54
14184,7092,Failure,07:43
14185,7093,Start,03:27
14186,7093,Success,18:18
14187,7094,Start,19:07
14188,7094,Success,18:30
14189,7095,Start,18:18
14190,7095,Failure,03:39
14191,7096,Start,00:12
14192,7096,Success,14:26
14193,7097,Start,14:02
14194,7097,Failure,09:21
14195,7098,Start,20:08
14196,7098,Success,12:00
14197,7099,Start,03:39
14198,7099,Failure,07:07
14199,7100,Start,02:50
14200,7100,Failure,11:11
14201,7101,Start,01:25
14202,7101,Failure,23:35
14203,7102,Start,06:06
14204,7102,Failure,15:39
14205,7103,Start,06:42
14206,7103,Success,22:58
14207,7104,Start,02:02
14208,7104,Failure,01:37
14209,7105,Start,16:40
14210,7105,Success,04:28
14211,7106,Start,04:52
14212,7106,Failure,05:53
14213,7107,Start,15:27
14214,7107,Failure,11:23
14215,7108,Start,23:47
14216,7108,Success,14:14
14217,7109,Start,20:56
14218,7109,Failure,07:43
14219,7110,Start,12:36
14220,7110,Failure,07:07
14221,7111,Start,22:22
14222,7111,Success,18:30
14223,7112,Start,20:20
14224,7112,Failure,05:05
14225,7113,Start,02:02
14226,7113,Failure,11:11
14227,7114,Start,12:24
14228,7114,Success,02:02
14229,7115,Start,11:47
14230,7115,Failure,13:01
14231,7116,Start,03:03
14232,7116,Failure,09:21
14233,7117,Start,10:22
14234,7117,Failure,07:19
14235,7118,Start,08:56
14236,7118,Failure,11:47
14237,7119,Start,07:43
14238,7119,Failure,09:45
14239,7120,Start,11:23
14240,7120,Failure,01:25
14241,7121,Start,06:06
14242,7121,Success,22:10
14243,7122,Start,03:15
14244,7122,Failure,23:59
14245,7123,Start,10:34
14246,7123,Success,00:48
14247,7124,Start,17:05
14248,7124,Success,22:10
14249,7125,Start,17:29
14250,7125,Failure,23:35
14251,7126,Start,08:08
14252,7126,Failure,19:55
14253,7127,Start,14:02
14254,7127,Success,02:26
14255,7128,Start,14:26
14256,7128,Failure,07:07
14257,7129,Start,20:20
14258,7129,Failure,03:39
14259,7130,Start,17:17
14260,7130,Failure,17:17
14261,7131,Start,23:59
14262,7131,Success,06:18
14263,7132,Start,08:08
14264,7132,Success,16:28
14265,7133,Start,05:05
14266,7133,Failure,11:47
14267,7134,Start,06:30
14268,7134,Success,08:08
14269,7135,Start,07:19
14270,7135,Success,04:04
14271,7136,Start,19:55
14272,7136,Failure,03:27
14273,7137,Start,07:19
14274,7137,Failure,17:29
14275,7138,Start,06:30
14276,7138,Failure,03:27
14277,7139,Start,18:42
14278,7139,Success,12:24
14279,7140,Start,01:25
14280,7140,Success,12:36
14281,7141,Start,17:17
14282,7141,Failure,01:49
14283,7142,Start,21:45
14284,7142,Success,22:58
14285,7143,Start,04:28
14286,7143,Success,12:24
14287,7144,Start,06:54
14288,7144,Failure,03:51
14289,7145,Start,20:32
14290,7145,Failure,17:29
14291,7146,Start,08:08
14292,7146,Success,22:46
14293,7147,Start,05:05
14294,7147,Success,04:40
14295,7148,Start,19:31
14296,7148,Failure,03:03
14297,7149,Start,20:20
14298,7149,Failure,03:15
14299,7150,Start,19:07
14300,7150,Failure,05:53
14301,7151,Start,18:06
14302,7151,Failure,19:55
14303,7152,Start,15:15
14304,7152,Failure,07:19
14305,7153,Start,03:51
14306,7153,Success,22:58
14307,7154,Start,20:08
14308,7154,Failure,13:49
14309,7155,Start,09:21
14310,7155,Failure,05:53
14311,7156,Start,17:53
14312,7156,Success,10:10
14313,7157,Start,14:38
14314,7157,Failure,07:31
14315,7158,Start,09:09
14316,7158,Failure,19:31
14317,7159,Start,18:18
14318,7159,Success,08:56
14319,7160,Start,07:19
14320,7160,Success,06:42
14321,7161,Start,18:30
14322,7161,Success,14:50
14323,7162,Start,17:17
14324,7162,Success,10:22
14325,7163,Start,09:33
14326,7163,Success,20:44
14327,7164,Start,22:58
14328,7164,Success,08:32
14329,7165,Start,00:12
14330,7165,Success,22:22
14331,7166,Start,08:56
14332,7166,Success,08:32
14333,7167,Start,04:04
14334,7167,Failure,15:27
14335,7168,Start,09:33
14336,7168,Success,04:28
14337,7169,Start,20:08
14338,7169,Success,22:34
14339,7170,Start,14:14
14340,7170,Failure,17:17
14341,7171,Start,15:15
14342,7171,Failure,07:07
14343,7172,Start,02:38
14344,7172,Success,16:52
14345,7173,Start,03:15
14346,7173,Failure,03:39
14347,7174,Start,09:09
14348,7174,Success,12:24
14349,7175,Start,15:51
14350,7175,Failure,21:21
14351,7176,Start,15:39
14352,7176,Success,16:04
14353,7177,Start,06:42
14354,7177,Success,16:52
14355,7178,Start,10:58
14356,7178,Success,20:32
14357,7179,Start,03:27
14358,7179,Failure,07:07
14359,7180,Start,19:31
14360,7180,Failure,07:43
14361,7181,Start,06:54
14362,7181,Success,04:16
14363,7182,Start,17:29
14364,7182,Success,16:28
14365,7183,Start,00:48
14366,7183,Failure,17:53
14367,7184,Start,00:48
14368,7184,Failure,05:41
14369,7185,Start,18:06
14370,7185,Success,00:12
14371,7186,Start,22:22
14372,7186,Success,00:36
14373,7187,Start,00:48
14374,7187,Success,10:34
14375,7188,Start,14:14
14376,7188,Failure,17:17
14377,7189,Start,18:54
14378,7189,Success,12:48
14379,7190,Start,09:09
14380,7190,Success,06:06
14381,7191,Start,09:45
14382,7191,Success,12:48
14383,7192,Start,15:03
14384,7192,Failure,17:29
14385,7193,Start,07:07
14386,7193,Success,22:22
14387,7194,Start,05:17
14388,7194,Failure,15:27
14389,7195,Start,19:55
14390,7195,Success,20:44
14391,7196,Start,22:58
14392,7196,Success,08:32
14393,7197,Start,17:05
14394,7197,Success,10:10
14395,7198,Start,14:50
14396,7198,Failure,01:49
14397,7199,Start,04:16
14398,7199,Success,12:24
14399,7200,Start,22:22
14400,7200,Success,22:34
14401,7201,Start,20:32
14402,7201,Failure,17:53
14403,7202,Start,12:00
14404,7202,Failure,17:53
14405,7203,Start,02:38
14406,7203,Failure,19:07
14407,7204,Start,12:24
14408,7204,Success,00:00
14409,7205,Start,13:49
14410,7205,Success,12:48
14411,7206,Start,21:21
14412,7206,Failure,21:09
14413,7207,Start,02:14
14414,7207,Failure,23:59
14415,7208,Start,14:50
14416,7208,Success,12:12
14417,7209,Start,04:04
14418,7209,Success,04:28
14419,7210,Start,09:21
14420,7210,Failure,23:47
14421,7211,Start,04:16
14422,7211,Failure,13:01
14423,7212,Start,07:19
14424,7212,Failure,11:35
14425,7213,Start,21:09
14426,7213,Success,08:20
14427,7214,Start,15:39
14428,7214,Failure,21:33
14429,7215,Start,11:59
14430,7215,Success,12:00
14431,7216,Start,10:10
14432,7216,Failure,05:17
14433,7217,Start,10:46
14434,7217,Success,14:26
14435,7218,Start,07:07
14436,7218,Success,00:12
14437,7219,Start,10:10
14438,7219,Success,14:02
14439,7220,Start,08:56
14440,7220,Success,06:54
14441,7221,Start,02:50
14442,7221,Failure,07:31
14443,7222,Start,18:06
14444,7222,Failure,11:59
14445,7223,Start,04:40
14446,7223,Failure,01:49
14447,7224,Start,15:03
14448,7224,Success,08:56
14449,7225,Start,20:44
14450,7225,Success,12:12
14451,7226,Start,13:37
14452,7226,Failure,17:53
14453,7227,Start,18:18
14454,7227,Success,16:16
14455,7228,Start,06:54
14456,7228,Success,20:08
14457,7229,Start,01:01
14458,7229,Success,16:52
14459,7230,Start,16:28
14460,7230,Failure,23:47
14461,7231,Start,18:54
14462,7231,Failure,23:23
14463,7232,Start,07:19
14464,7232,Success,04:04
14465,7233,Start,06:18
14466,7233,Failure,03:39
14467,7234,Start,03:51
14468,7234,Success,06:30
14469,7235,Start,13:25
14470,7235,Success,16:40
14471,7236,Start,10:58
14472,7236,Success,20:44
14473,7237,Start,06:30
14474,7237,Failure,09:21
14475,7238,Start,16:04
14476,7238,Failure,17:41
14477,7239,Start,21:21
14478,7239,Failure,13:37
14479,7240,Start,20:56
14480,7240,Success,04:52
14481,7241,Start,17:53
14482,7241,Failure,17:41
14483,7242,Start,07:55
14484,7242,Failure,01:13
14485,7243,Start,04:28
14486,7243,Failure,11:35
14487,7244,Start,01:37
14488,7244,Success,16:16
14489,7245,Start,21:57
14490,7245,Failure,03:51
14491,7246,Start,18:54
14492,7246,Success,04:40
14493,7247,Start,09:09
14494,7247,Failure,19:19
14495,7248,Start,07:07
14496,7248,Failure,13:01
14497,7249,Start,00:24
14498,7249,Success,16:28
14499,7250,Start,23:11
14500,7250,Failure,01:49
14501,7251,Start,12:48
14502,7251,Failure,07:07
14503,7252,Start,00:12
14504,7252,Failure,05:29
14505,7253,Start,02:02
14506,7253,Failure,19:31
14507,7254,Start,11:11
14508,7254,Failure,13:01
14509,7255,Start,20:32
14510,7255,Success,20:56
14511,7256,Start,10:10
14512,7256,Success,16:04
14513,7257,Start,16:16
14514,7257,Failure,21:33
14515,7258,Start,02:26
14516,7258,Success,08:32
14517,7259,Start,04:28
14518,7259,Success,12:12
14519,7260,Start,15:15
14520,7260,Success,18:18
14521,7261,Start,18:06
14522,7261,Failure,21:57
14523,7262,Start,09:45
14524,7262,Failure,05:17
14525,7263,Start,10:22
14526,7263,Failure,11:35
14527,7264,Start,14:26
14528,7264,Success,00:00
14529,7265,Start,18:54
14530,7265,Failure,19:07
14531,7266,Start,05:29
14532,7266,Failure,21:57
14533,7267,Start,08:44
14534,7267,Failure,17:41
14535,7268,Start,23:23
14536,7268,Failure,07:31
14537,7269,Start,01:25
14538,7269,Success,20:32
14539,7270,Start,15:15
14540,7270,Success,02:50
14541,7271,Start,18:18
14542,7271,Success,22:22
14543,7272,Start,10:10
14544,7272,Success,08:20
14545,7273,Start,22:34
14546,7273,Failure,05:17
14547,7274,Start,10:58
14548,7274,Failure,21:33
14549,7275,Start,02:14
14550,7275,Success,20:56
14551,7276,Start,20:56
14552,7276,Failure,11:59
14553,7277,Start,19:31
14554,7277,Failure,15:51
14555,7278,Start,08:32
14556,7278,Success,04:04
14557,7279,Start,14:02
14558,7279,Failure,17:41
14559,7280,Start,16:04
14560,7280,Failure,09:21
14561,7281,Start,09:45
14562,7281,Success,12:12
14563,7282,Start,11:11
14564,7282,Success,02:14
14565,7283,Start,14:02
14566,7283,Success,10:10
14567,7284,Start,08:32
14568,7284,Success,20:08
14569,7285,Start,05:05
14570,7285,Failure,07:07
14571,7286,Start,10:58
14572,7286,Success,06:30
14573,7287,Start,19:31
14574,7287,Success,20:32
14575,7288,Start,00:48
14576,7288,Success,02:38
14577,7289,Start,02:38
14578,7289,Failure,09:21
14579,7290,Start,10:22
14580,7290,Failure,11:59
14581,7291,Start,06:54
14582,7291,Failure,07:55
14583,7292,Start,06:18
14584,7292,Success,10:22
14585,7293,Start,06:54
14586,7293,Failure,21:33
14587,7294,Start,06:30
14588,7294,Failure,15:03
14589,7295,Start,22:46
14590,7295,Failure,17:17
14591,7296,Start,18:42
14592,7296,Failure,21:57
14593,7297,Start,22:34
14594,7297,Success,02:26
14595,7298,Start,21:21
14596,7298,Success,20:44
14597,7299,Start,20:08
14598,7299,Success,18:42
14599,7300,Start,18:42
14600,7300,Success,06:18
14601,7301,Start,17:29
14602,7301,Success,00:00
14603,7302,Start,16:16
14604,7302,Success,12:36
14605,7303,Start,05:05
14606,7303,Success,12:36
14607,7304,Start,04:16
14608,7304,Success,08:56
14609,7305,Start,21:33
14610,7305,Success,14:50
14611,7306,Start,22:46
14612,7306,Failure,11:59
14613,7307,Start,04:28
14614,7307,Success,04:52
14615,7308,Start,21:45
14616,7308,Failure,01:49
14617,7309,Start,04:04
14618,7309,Success,20:32
14619,7310,Start,20:20
14620,7310,Failure,19:19
14621,7311,Start,16:28
14622,7311,Failure,21:09
14623,7312,Start,00:48
14624,7312,Failure,19:55
14625,7313,Start,17:41
14626,7313,Success,04:28
14627,7314,Start,13:01
14628,7314,Success,20:44
14629,7315,Start,18:54
14630,7315,Success,18:54
14631,7316,Start,02:02
14632,7316,Success,18:30
14633,7317,Start,09:45
14634,7317,Success,16:40
14635,7318,Start,09:21
14636,7318,Success,16:52
14637,7319,Start,01:37
14638,7319,Failure,13:13
14639,7320,Start,03:15
14640,7320,Success,18:06
14641,7321,Start,10:10
14642,7321,Success,10:34
14643,7322,Start,15:39
14644,7322,Failure,17:41
14645,7323,Start,23:23
14646,7323,Success,22:34
14647,7324,Start,15:03
14648,7324,Failure,11:35
14649,7325,Start,18:18
14650,7325,Success,08:08
14651,7326,Start,09:21
14652,7326,Success,10:46
14653,7327,Start,03:03
14654,7327,Failure,17:53
